Inspection Date,Inspection Type,url_inspection,url_inspection_full,url_entity_full
26-Sep-2022,Required,location.href = '/Inspection/Details/d681159a-9c97-4562-a496-cf29c784bc2e' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/d681159a-9c97-4562-a496-cf29c784bc2e,https://checkbeforeyougo.phsd.ca/Facility/Details/c558ee3b-4228-417b-9ab7-78d29d2837b3
17-May-2022,Required,location.href = '/Inspection/Details/5052237a-e029-4eee-b55b-c6d544304360' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/5052237a-e029-4eee-b55b-c6d544304360,https://checkbeforeyougo.phsd.ca/Facility/Details/c558ee3b-4228-417b-9ab7-78d29d2837b3
06-Mar-2024,Required,location.href = '/Inspection/Details/06bc8b60-7657-45c3-941f-5aee37aafbc0' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/06bc8b60-7657-45c3-941f-5aee37aafbc0,https://checkbeforeyougo.phsd.ca/Facility/Details/7353c7ae-ee67-45ea-8a22-5f502dc538e9
21-Mar-2023,Required,location.href = '/Inspection/Details/5bfec67c-9ded-4a38-a3cf-cc8f69139d45' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/5bfec67c-9ded-4a38-a3cf-cc8f69139d45,https://checkbeforeyougo.phsd.ca/Facility/Details/7353c7ae-ee67-45ea-8a22-5f502dc538e9
15-Sep-2022,Required,location.href = '/Inspection/Details/31690a2b-7223-4388-8070-c427f0773132' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/31690a2b-7223-4388-8070-c427f0773132,https://checkbeforeyougo.phsd.ca/Facility/Details/7353c7ae-ee67-45ea-8a22-5f502dc538e9
20-Mar-2023,Required,location.href = '/Inspection/Details/2f2877c0-e74d-42ab-b6e9-a9efbbfcd920' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/2f2877c0-e74d-42ab-b6e9-a9efbbfcd920,https://checkbeforeyougo.phsd.ca/Facility/Details/26983c3e-b3a6-481b-9167-01ac7f2a8e49
15-Dec-2022,Required,location.href = '/Inspection/Details/e0a7ac43-3879-4366-a56a-849b87cebdf7' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/e0a7ac43-3879-4366-a56a-849b87cebdf7,https://checkbeforeyougo.phsd.ca/Facility/Details/26983c3e-b3a6-481b-9167-01ac7f2a8e49
27-May-2022,Required,location.href = '/Inspection/Details/6e20ad99-430b-41b1-bb02-d68c2ec3d634' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/6e20ad99-430b-41b1-bb02-d68c2ec3d634,https://checkbeforeyougo.phsd.ca/Facility/Details/26983c3e-b3a6-481b-9167-01ac7f2a8e49
15-Dec-2023,Required,location.href = '/Inspection/Details/00e3335f-a658-4135-8748-4d56c640ae73' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/00e3335f-a658-4135-8748-4d56c640ae73,https://checkbeforeyougo.phsd.ca/Facility/Details/e60e0ba9-d817-4d1c-aa9f-504ff25f886c
04-May-2024,Required,location.href = '/Inspection/Details/a8223468-d98a-4944-a24b-5ed3e356a01a' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/a8223468-d98a-4944-a24b-5ed3e356a01a,https://checkbeforeyougo.phsd.ca/Facility/Details/00f907ba-a001-4924-8b90-cc557cef0296
20-Jan-2024,Follow-up,location.href = '/Inspection/Details/83bbe0fb-7735-4f6c-9e1e-aa5a91ae428c' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/83bbe0fb-7735-4f6c-9e1e-aa5a91ae428c,https://checkbeforeyougo.phsd.ca/Facility/Details/00f907ba-a001-4924-8b90-cc557cef0296
06-Jan-2024,Required,location.href = '/Inspection/Details/9ebaec18-fbda-4787-87df-6dc26356ef98' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/9ebaec18-fbda-4787-87df-6dc26356ef98,https://checkbeforeyougo.phsd.ca/Facility/Details/00f907ba-a001-4924-8b90-cc557cef0296
09-Sep-2023,Required,location.href = '/Inspection/Details/7f53755c-4055-4bfa-aac9-4c5bda5a8bd4' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/7f53755c-4055-4bfa-aac9-4c5bda5a8bd4,https://checkbeforeyougo.phsd.ca/Facility/Details/00f907ba-a001-4924-8b90-cc557cef0296
20-May-2023,Required,location.href = '/Inspection/Details/3b9f3cc0-c80b-4c47-954c-44dd98b8afa7' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/3b9f3cc0-c80b-4c47-954c-44dd98b8afa7,https://checkbeforeyougo.phsd.ca/Facility/Details/00f907ba-a001-4924-8b90-cc557cef0296
27-Apr-2023,Required,location.href = '/Inspection/Details/33092848-cf7a-44bd-ba33-e761bcad02e5' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/33092848-cf7a-44bd-ba33-e761bcad02e5,https://checkbeforeyougo.phsd.ca/Facility/Details/00f907ba-a001-4924-8b90-cc557cef0296
05-Dec-2022,Required,location.href = '/Inspection/Details/21fc889e-0561-47ee-94cc-64a7eeff2212' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/21fc889e-0561-47ee-94cc-64a7eeff2212,https://checkbeforeyougo.phsd.ca/Facility/Details/00f907ba-a001-4924-8b90-cc557cef0296
06-Jul-2023,Required,location.href = '/Inspection/Details/e9b327f4-0618-4520-b1e7-dcd7b8230cd1' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/e9b327f4-0618-4520-b1e7-dcd7b8230cd1,https://checkbeforeyougo.phsd.ca/Facility/Details/c16c1dac-43d1-4b07-9356-8a13c7fab1ec
07-Dec-2022,Required,location.href = '/Inspection/Details/917de020-aba4-45ce-88af-3614d8bdfd4d' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/917de020-aba4-45ce-88af-3614d8bdfd4d,https://checkbeforeyougo.phsd.ca/Facility/Details/c16c1dac-43d1-4b07-9356-8a13c7fab1ec
18-Aug-2022,Follow-up,location.href = '/Inspection/Details/4aa6ed99-84c6-4589-bae6-b4e2ab3843e4' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/4aa6ed99-84c6-4589-bae6-b4e2ab3843e4,https://checkbeforeyougo.phsd.ca/Facility/Details/c16c1dac-43d1-4b07-9356-8a13c7fab1ec
27-Jun-2023,Required,location.href = '/Inspection/Details/ac2498f7-bbf1-4781-9f50-5a3968ca91da' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/ac2498f7-bbf1-4781-9f50-5a3968ca91da,https://checkbeforeyougo.phsd.ca/Facility/Details/267d3c3f-c2e7-4024-8fe6-28154786ec25
12-Mar-2024,Required,location.href = '/Inspection/Details/f5ca25bb-412c-4b15-a05e-d0a36c43e4d2' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/f5ca25bb-412c-4b15-a05e-d0a36c43e4d2,https://checkbeforeyougo.phsd.ca/Facility/Details/d0d9c691-7832-4d99-8e8d-9f536260d69c
29-Dec-2023,Required,location.href = '/Inspection/Details/9f6ae0b5-e396-449e-8378-b627dded2eb8' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/9f6ae0b5-e396-449e-8378-b627dded2eb8,https://checkbeforeyougo.phsd.ca/Facility/Details/d0d9c691-7832-4d99-8e8d-9f536260d69c
09-Jun-2023,Required,location.href = '/Inspection/Details/15b814e3-583d-449f-afad-1d42f4cd554f' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/15b814e3-583d-449f-afad-1d42f4cd554f,https://checkbeforeyougo.phsd.ca/Facility/Details/d0d9c691-7832-4d99-8e8d-9f536260d69c
09-May-2023,Required,location.href = '/Inspection/Details/d00d40f7-f8ad-47d6-905b-1245fb996433' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/d00d40f7-f8ad-47d6-905b-1245fb996433,https://checkbeforeyougo.phsd.ca/Facility/Details/d0d9c691-7832-4d99-8e8d-9f536260d69c
17-Feb-2023,Required,location.href = '/Inspection/Details/74d75de2-59be-4589-83e5-e3f62b1e4967' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/74d75de2-59be-4589-83e5-e3f62b1e4967,https://checkbeforeyougo.phsd.ca/Facility/Details/d4c08706-4c75-4fd0-9e4f-a51d315a329c
29-Sep-2022,Required,location.href = '/Inspection/Details/71dd4da0-8d7e-42e9-89a3-bf35cd1130e5' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/71dd4da0-8d7e-42e9-89a3-bf35cd1130e5,https://checkbeforeyougo.phsd.ca/Facility/Details/d4c08706-4c75-4fd0-9e4f-a51d315a329c
29-Apr-2024,Required,location.href = '/Inspection/Details/b854bf5e-e0a2-46c1-86b9-37bc98a93065' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/b854bf5e-e0a2-46c1-86b9-37bc98a93065,https://checkbeforeyougo.phsd.ca/Facility/Details/b1230a2d-cdd7-4f9b-80c3-bbe4aef50721
31-Oct-2023,Required,location.href = '/Inspection/Details/ba94a061-ff6c-4f71-8d75-b51e2ec0d3f9' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/ba94a061-ff6c-4f71-8d75-b51e2ec0d3f9,https://checkbeforeyougo.phsd.ca/Facility/Details/b1230a2d-cdd7-4f9b-80c3-bbe4aef50721
18-Oct-2022,Required,location.href = '/Inspection/Details/2a5705ab-347b-42cd-aa1b-2c15a74122d5' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/2a5705ab-347b-42cd-aa1b-2c15a74122d5,https://checkbeforeyougo.phsd.ca/Facility/Details/b1230a2d-cdd7-4f9b-80c3-bbe4aef50721
29-Jun-2023,Required,location.href = '/Inspection/Details/959d6f29-75bd-45b4-a9c0-3da2ee8f674b' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/959d6f29-75bd-45b4-a9c0-3da2ee8f674b,https://checkbeforeyougo.phsd.ca/Facility/Details/319d5023-3e0c-4307-a0d3-a54fef7c93b6
31-Jan-2024,Required,location.href = '/Inspection/Details/21346a87-e408-4b2c-b865-547987ba39c1' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/21346a87-e408-4b2c-b865-547987ba39c1,https://checkbeforeyougo.phsd.ca/Facility/Details/1da32916-1ae9-4a26-ab17-64dbce003057
14-Apr-2023,Required,location.href = '/Inspection/Details/ed988abf-a7ff-4860-864b-b6df82f63970' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/ed988abf-a7ff-4860-864b-b6df82f63970,https://checkbeforeyougo.phsd.ca/Facility/Details/1da32916-1ae9-4a26-ab17-64dbce003057
08-Feb-2024,Required,location.href = '/Inspection/Details/c69ef96e-649e-46e8-a78c-d8f2792d81cb' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/c69ef96e-649e-46e8-a78c-d8f2792d81cb,https://checkbeforeyougo.phsd.ca/Facility/Details/045f3493-852a-41ad-86b5-68a854fd997c
26-Apr-2023,Follow-up,location.href = '/Inspection/Details/503537cb-2ff0-4b46-9bf9-a26808da5af7' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/503537cb-2ff0-4b46-9bf9-a26808da5af7,https://checkbeforeyougo.phsd.ca/Facility/Details/045f3493-852a-41ad-86b5-68a854fd997c
29-Mar-2023,Follow-up,location.href = '/Inspection/Details/cc171acd-7868-407f-a396-62d71c423175' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/cc171acd-7868-407f-a396-62d71c423175,https://checkbeforeyougo.phsd.ca/Facility/Details/045f3493-852a-41ad-86b5-68a854fd997c
17-Mar-2023,Follow-up,location.href = '/Inspection/Details/ba2655d5-82da-4c58-85f5-dae686a832c6' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/ba2655d5-82da-4c58-85f5-dae686a832c6,https://checkbeforeyougo.phsd.ca/Facility/Details/045f3493-852a-41ad-86b5-68a854fd997c
10-Mar-2023,Follow-up,location.href = '/Inspection/Details/f24ac9e4-804a-408b-bdcf-6a5580a527a8' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/f24ac9e4-804a-408b-bdcf-6a5580a527a8,https://checkbeforeyougo.phsd.ca/Facility/Details/045f3493-852a-41ad-86b5-68a854fd997c
03-Mar-2023,Follow-up,location.href = '/Inspection/Details/eae0ebb1-c8be-4a68-a1ca-a2498232a819' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/eae0ebb1-c8be-4a68-a1ca-a2498232a819,https://checkbeforeyougo.phsd.ca/Facility/Details/045f3493-852a-41ad-86b5-68a854fd997c
22-Feb-2023,Follow-up,location.href = '/Inspection/Details/fcdd23a9-c00b-448c-9c19-d310d3002598' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/fcdd23a9-c00b-448c-9c19-d310d3002598,https://checkbeforeyougo.phsd.ca/Facility/Details/045f3493-852a-41ad-86b5-68a854fd997c
16-Feb-2023,Follow-up,location.href = '/Inspection/Details/695fcf1d-7bb5-4f4c-b39e-26cf54896dc7' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/695fcf1d-7bb5-4f4c-b39e-26cf54896dc7,https://checkbeforeyougo.phsd.ca/Facility/Details/045f3493-852a-41ad-86b5-68a854fd997c
19-Jan-2023,Required,location.href = '/Inspection/Details/5cf9157e-5ac8-4007-83ae-882a16738ed3' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/5cf9157e-5ac8-4007-83ae-882a16738ed3,https://checkbeforeyougo.phsd.ca/Facility/Details/045f3493-852a-41ad-86b5-68a854fd997c
12-Dec-2022,Required,location.href = '/Inspection/Details/1e8821f0-b53d-48ff-8a5b-5018fb5959c9' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/1e8821f0-b53d-48ff-8a5b-5018fb5959c9,https://checkbeforeyougo.phsd.ca/Facility/Details/045f3493-852a-41ad-86b5-68a854fd997c
11-Apr-2024,Follow-up,location.href = '/Inspection/Details/22554ad6-ad96-4490-a6e1-59a49c55c906' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/22554ad6-ad96-4490-a6e1-59a49c55c906,https://checkbeforeyougo.phsd.ca/Facility/Details/9ff47e84-183e-4cd7-8ea9-f26d2c5ffe17
21-Mar-2024,Follow-up,location.href = '/Inspection/Details/34e06886-1cd9-4679-96d3-0c11a286668d' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/34e06886-1cd9-4679-96d3-0c11a286668d,https://checkbeforeyougo.phsd.ca/Facility/Details/9ff47e84-183e-4cd7-8ea9-f26d2c5ffe17
27-Feb-2024,Follow-up,location.href = '/Inspection/Details/6677e366-ec57-470e-a271-b1519ff0f14a' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/6677e366-ec57-470e-a271-b1519ff0f14a,https://checkbeforeyougo.phsd.ca/Facility/Details/9ff47e84-183e-4cd7-8ea9-f26d2c5ffe17
26-Jan-2024,Follow-up,location.href = '/Inspection/Details/b81b43e3-4926-4f5c-8d2e-82a348b335c7' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/b81b43e3-4926-4f5c-8d2e-82a348b335c7,https://checkbeforeyougo.phsd.ca/Facility/Details/9ff47e84-183e-4cd7-8ea9-f26d2c5ffe17
21-Dec-2023,Follow-up,location.href = '/Inspection/Details/a768989f-72f7-4911-afd7-5d8632f6298f' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/a768989f-72f7-4911-afd7-5d8632f6298f,https://checkbeforeyougo.phsd.ca/Facility/Details/9ff47e84-183e-4cd7-8ea9-f26d2c5ffe17
16-Feb-2023,Follow-up,location.href = '/Inspection/Details/c9296d5f-b5a8-4d42-8510-32c9d3a3e57b' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/c9296d5f-b5a8-4d42-8510-32c9d3a3e57b,https://checkbeforeyougo.phsd.ca/Facility/Details/9ff47e84-183e-4cd7-8ea9-f26d2c5ffe17
30-Jan-2023,Required,location.href = '/Inspection/Details/e7a0ce4b-5418-49a0-81e8-398dda54ebff' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/e7a0ce4b-5418-49a0-81e8-398dda54ebff,https://checkbeforeyougo.phsd.ca/Facility/Details/9ff47e84-183e-4cd7-8ea9-f26d2c5ffe17
31-Oct-2022,Required,location.href = '/Inspection/Details/10806bb7-e4dd-438c-9c9b-61733103ef27' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/10806bb7-e4dd-438c-9c9b-61733103ef27,https://checkbeforeyougo.phsd.ca/Facility/Details/9ff47e84-183e-4cd7-8ea9-f26d2c5ffe17
25-May-2023,Required,location.href = '/Inspection/Details/7640807f-1898-49f1-b75c-68919dca03ac' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/7640807f-1898-49f1-b75c-68919dca03ac,https://checkbeforeyougo.phsd.ca/Facility/Details/dfcb5b7c-3c92-4762-ad02-e41ebba01e11
03-Oct-2022,Required,location.href = '/Inspection/Details/ef48ded5-c1c9-4ccb-b3b0-d9aa50fabbb4' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/ef48ded5-c1c9-4ccb-b3b0-d9aa50fabbb4,https://checkbeforeyougo.phsd.ca/Facility/Details/dfcb5b7c-3c92-4762-ad02-e41ebba01e11
25-Oct-2023,Required,location.href = '/Inspection/Details/9b41a1d8-080b-466f-964a-e744c742ea62' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/9b41a1d8-080b-466f-964a-e744c742ea62,https://checkbeforeyougo.phsd.ca/Facility/Details/08bdf391-2380-4cb0-b1cb-63ab56e6e584
05-Jul-2023,Required,location.href = '/Inspection/Details/15a6a851-ea21-4a4c-903b-b460c929a588' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/15a6a851-ea21-4a4c-903b-b460c929a588,https://checkbeforeyougo.phsd.ca/Facility/Details/c2f2aa66-3d97-49b9-97a8-e3b5a9cc8b52
14-Mar-2024,Required,location.href = '/Inspection/Details/51002a75-e639-4783-8a45-05ec0f8c1099' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/51002a75-e639-4783-8a45-05ec0f8c1099,https://checkbeforeyougo.phsd.ca/Facility/Details/8f74479b-7ba1-49cf-bad9-64f612a8e420
11-Jul-2023,Required,location.href = '/Inspection/Details/21a13a09-7fd8-4a86-a369-7b869685a1d3' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/21a13a09-7fd8-4a86-a369-7b869685a1d3,https://checkbeforeyougo.phsd.ca/Facility/Details/8f74479b-7ba1-49cf-bad9-64f612a8e420
10-Apr-2024,Required,location.href = '/Inspection/Details/8b3c5a65-3d9c-4629-b91e-9b037384a905' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/8b3c5a65-3d9c-4629-b91e-9b037384a905,https://checkbeforeyougo.phsd.ca/Facility/Details/7c74146d-6f3e-43e7-8cc1-56bf002628e2
21-Aug-2023,Required,location.href = '/Inspection/Details/7fa7cd5c-13fe-4e1b-8dba-457e4b97f67f' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/7fa7cd5c-13fe-4e1b-8dba-457e4b97f67f,https://checkbeforeyougo.phsd.ca/Facility/Details/7c74146d-6f3e-43e7-8cc1-56bf002628e2
16-Nov-2023,Follow-up,location.href = '/Inspection/Details/5a5d6c52-4980-4a4d-84fa-42587fedee2d' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/5a5d6c52-4980-4a4d-84fa-42587fedee2d,https://checkbeforeyougo.phsd.ca/Facility/Details/75e8161d-aa5c-4ac6-9a0a-7ba6652ec793
06-Nov-2023,Required,location.href = '/Inspection/Details/c715d9c2-3323-427b-9b13-448eecedcd64' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/c715d9c2-3323-427b-9b13-448eecedcd64,https://checkbeforeyougo.phsd.ca/Facility/Details/75e8161d-aa5c-4ac6-9a0a-7ba6652ec793
04-Mar-2024,Required,location.href = '/Inspection/Details/d1c08cb6-e6d5-4b4c-87ca-6f25d170c970' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/d1c08cb6-e6d5-4b4c-87ca-6f25d170c970,https://checkbeforeyougo.phsd.ca/Facility/Details/2a117100-0076-4898-8696-c4be1571e307
01-Feb-2023,Required,location.href = '/Inspection/Details/2b336d61-3abf-488e-a802-baed6b206af1' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/2b336d61-3abf-488e-a802-baed6b206af1,https://checkbeforeyougo.phsd.ca/Facility/Details/2a117100-0076-4898-8696-c4be1571e307
25-Oct-2022,Follow-up,location.href = '/Inspection/Details/865b79af-ffea-4408-981d-cd6e17e2099e' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/865b79af-ffea-4408-981d-cd6e17e2099e,https://checkbeforeyougo.phsd.ca/Facility/Details/2a117100-0076-4898-8696-c4be1571e307
29-Sep-2022,Required,location.href = '/Inspection/Details/b71f0d00-c01e-4d77-abfa-85ec929430e1' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/b71f0d00-c01e-4d77-abfa-85ec929430e1,https://checkbeforeyougo.phsd.ca/Facility/Details/2a117100-0076-4898-8696-c4be1571e307
26-May-2022,Required,location.href = '/Inspection/Details/478220b2-19df-4ba1-b44b-febcf15bb06a' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/478220b2-19df-4ba1-b44b-febcf15bb06a,https://checkbeforeyougo.phsd.ca/Facility/Details/2a117100-0076-4898-8696-c4be1571e307
24-Jan-2024,Required,location.href = '/Inspection/Details/a752e459-8768-44c5-ae50-3df33bfb0a9c' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/a752e459-8768-44c5-ae50-3df33bfb0a9c,https://checkbeforeyougo.phsd.ca/Facility/Details/074cbf3d-2998-4691-ba8f-f20843315491
30-Mar-2023,Required,location.href = '/Inspection/Details/8229c52a-4fb9-43f8-85db-67dfb359dd0e' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/8229c52a-4fb9-43f8-85db-67dfb359dd0e,https://checkbeforeyougo.phsd.ca/Facility/Details/074cbf3d-2998-4691-ba8f-f20843315491
28-Sep-2022,Required,location.href = '/Inspection/Details/dfd4c594-8d41-4bf5-9b55-e406afe50ef1' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/dfd4c594-8d41-4bf5-9b55-e406afe50ef1,https://checkbeforeyougo.phsd.ca/Facility/Details/074cbf3d-2998-4691-ba8f-f20843315491
02-Feb-2024,Required,location.href = '/Inspection/Details/ed260fb1-b7df-460d-9b41-164be720c050' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/ed260fb1-b7df-460d-9b41-164be720c050,https://checkbeforeyougo.phsd.ca/Facility/Details/224ebedd-b6d7-42d9-8000-45b68be89901
01-Feb-2023,Required,location.href = '/Inspection/Details/bf184a32-ee5b-490d-b7ed-eb12906ae945' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/bf184a32-ee5b-490d-b7ed-eb12906ae945,https://checkbeforeyougo.phsd.ca/Facility/Details/224ebedd-b6d7-42d9-8000-45b68be89901
02-Aug-2022,Required,location.href = '/Inspection/Details/2dd37246-b468-4617-9633-714d01d9fc7c' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/2dd37246-b468-4617-9633-714d01d9fc7c,https://checkbeforeyougo.phsd.ca/Facility/Details/224ebedd-b6d7-42d9-8000-45b68be89901
29-Feb-2024,Required,location.href = '/Inspection/Details/2042d90e-0ae6-4bd4-a98d-80fe139333e3' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/2042d90e-0ae6-4bd4-a98d-80fe139333e3,https://checkbeforeyougo.phsd.ca/Facility/Details/293507b6-00c6-4707-b1e1-2908591f019b
14-Jun-2023,Required,location.href = '/Inspection/Details/57e7b34d-4916-40d5-abb2-b665368c7eab' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/57e7b34d-4916-40d5-abb2-b665368c7eab,https://checkbeforeyougo.phsd.ca/Facility/Details/293507b6-00c6-4707-b1e1-2908591f019b
23-Nov-2022,Required,location.href = '/Inspection/Details/2e32f073-273e-4046-9a3c-7c2913fb67ed' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/2e32f073-273e-4046-9a3c-7c2913fb67ed,https://checkbeforeyougo.phsd.ca/Facility/Details/293507b6-00c6-4707-b1e1-2908591f019b
27-Feb-2024,Required,location.href = '/Inspection/Details/56b66b36-bb04-45ed-a06c-e4826d6a3596' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/56b66b36-bb04-45ed-a06c-e4826d6a3596,https://checkbeforeyougo.phsd.ca/Facility/Details/7c5b8e85-5aba-4239-99ae-30597f2c66a8
21-Feb-2023,Required,location.href = '/Inspection/Details/d69115cc-e908-4056-8c24-3cfb3dd004cc' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/d69115cc-e908-4056-8c24-3cfb3dd004cc,https://checkbeforeyougo.phsd.ca/Facility/Details/7c5b8e85-5aba-4239-99ae-30597f2c66a8
26-Feb-2024,Required,location.href = '/Inspection/Details/fdcaac3b-998a-49e6-8523-90d848564ad2' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/fdcaac3b-998a-49e6-8523-90d848564ad2,https://checkbeforeyougo.phsd.ca/Facility/Details/b5d9688d-a2a7-4227-b039-bd8c67c6a232
04-Aug-2023,Required,location.href = '/Inspection/Details/771c41db-4306-4f51-b323-9b9f29cdb66e' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/771c41db-4306-4f51-b323-9b9f29cdb66e,https://checkbeforeyougo.phsd.ca/Facility/Details/b5d9688d-a2a7-4227-b039-bd8c67c6a232
21-Oct-2022,Required,location.href = '/Inspection/Details/e4cb87c2-c963-42c6-934b-68bb2ed22030' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/e4cb87c2-c963-42c6-934b-68bb2ed22030,https://checkbeforeyougo.phsd.ca/Facility/Details/b5d9688d-a2a7-4227-b039-bd8c67c6a232
08-Mar-2024,Required,location.href = '/Inspection/Details/e388870d-b1c0-44dd-ac8a-a8a2df823636' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/e388870d-b1c0-44dd-ac8a-a8a2df823636,https://checkbeforeyougo.phsd.ca/Facility/Details/b9476c24-ccd6-4663-a54a-6b7dc758d997
24-Jan-2023,Required,location.href = '/Inspection/Details/361f9186-2b0e-4b19-84c5-08530cff7d95' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/361f9186-2b0e-4b19-84c5-08530cff7d95,https://checkbeforeyougo.phsd.ca/Facility/Details/b9476c24-ccd6-4663-a54a-6b7dc758d997
20-Oct-2022,Required,location.href = '/Inspection/Details/f969c13d-d8ec-44f4-90ed-3719c2aad7fe' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/f969c13d-d8ec-44f4-90ed-3719c2aad7fe,https://checkbeforeyougo.phsd.ca/Facility/Details/b9476c24-ccd6-4663-a54a-6b7dc758d997
12-Feb-2024,Required,location.href = '/Inspection/Details/6e395682-8956-4a38-ae76-9b46d6f907a4' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/6e395682-8956-4a38-ae76-9b46d6f907a4,https://checkbeforeyougo.phsd.ca/Facility/Details/0e8fe17e-8642-4d4e-898b-23701c9ab8d7
14-Feb-2023,Required,location.href = '/Inspection/Details/c9e28c61-481b-4630-af39-444448ac4ca6' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/c9e28c61-481b-4630-af39-444448ac4ca6,https://checkbeforeyougo.phsd.ca/Facility/Details/0e8fe17e-8642-4d4e-898b-23701c9ab8d7
09-May-2022,Required,location.href = '/Inspection/Details/7de3760a-4cd7-4ff7-af12-2747e2df0635' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/7de3760a-4cd7-4ff7-af12-2747e2df0635,https://checkbeforeyougo.phsd.ca/Facility/Details/0e8fe17e-8642-4d4e-898b-23701c9ab8d7
22-Mar-2024,Required,location.href = '/Inspection/Details/b2bbec06-f8a4-4aff-929b-2e96e40272fd' ,https://checkbeforeyougo.phsd.ca/Inspection/Details/b2bbec06-f8a4-4aff-929b-2e96e40272fd,https://checkbeforeyougo.phsd.ca/Facility/Details/25629e50-8d38-4e6c-b66e-18adc99819fa
