Inspection Date,Inspection Type,Critical Infractions Count,Non Critical Infractions Count,Inspection Result,url_inspection,url_inspection_full,url_entity_full
29-Mar-2023,Required,0,0,,location.href = '/Inspection/Details/d4803085-7dca-431f-b30c-cbde0db18c0e' ,http://choosewise.nwhu.on.ca/Inspection/Details/d4803085-7dca-431f-b30c-cbde0db18c0e,http://choosewise.nwhu.on.ca/Facility/Details/1c7a7309-aa46-4856-9ac9-e8ece6228c44
02-Dec-2022,Required,0,0,,location.href = '/Inspection/Details/2c3b60b0-3068-4c98-b2c7-f70e55676fd0' ,http://choosewise.nwhu.on.ca/Inspection/Details/2c3b60b0-3068-4c98-b2c7-f70e55676fd0,http://choosewise.nwhu.on.ca/Facility/Details/1c7a7309-aa46-4856-9ac9-e8ece6228c44
28-Feb-2020,Required,0,0,,location.href = '/Inspection/Details/d5b6df61-f08c-4510-9715-edc6ec6d57c2' ,http://choosewise.nwhu.on.ca/Inspection/Details/d5b6df61-f08c-4510-9715-edc6ec6d57c2,http://choosewise.nwhu.on.ca/Facility/Details/1c7a7309-aa46-4856-9ac9-e8ece6228c44
19-Mar-2024,Required,1,0,,location.href = '/Inspection/Details/1734c647-ab12-400b-90a7-172caab760a9' ,http://choosewise.nwhu.on.ca/Inspection/Details/1734c647-ab12-400b-90a7-172caab760a9,http://choosewise.nwhu.on.ca/Facility/Details/cf040e8a-4d92-475c-9787-9f72e737eeb8
20-Dec-2023,Follow-up,0,0,,location.href = '/Inspection/Details/6d31e3ca-00b3-4e59-9ff9-fc9f856166f7' ,http://choosewise.nwhu.on.ca/Inspection/Details/6d31e3ca-00b3-4e59-9ff9-fc9f856166f7,http://choosewise.nwhu.on.ca/Facility/Details/cf040e8a-4d92-475c-9787-9f72e737eeb8
13-Dec-2023,Required,0,2,,location.href = '/Inspection/Details/87122e37-7987-4416-b24c-b7769db28358' ,http://choosewise.nwhu.on.ca/Inspection/Details/87122e37-7987-4416-b24c-b7769db28358,http://choosewise.nwhu.on.ca/Facility/Details/cf040e8a-4d92-475c-9787-9f72e737eeb8
27-Sep-2023,Follow-up,0,0,,location.href = '/Inspection/Details/bcf5e14d-1c83-409d-b4ed-dcccb3733b60' ,http://choosewise.nwhu.on.ca/Inspection/Details/bcf5e14d-1c83-409d-b4ed-dcccb3733b60,http://choosewise.nwhu.on.ca/Facility/Details/cf040e8a-4d92-475c-9787-9f72e737eeb8
26-Sep-2023,Required,1,1,,location.href = '/Inspection/Details/2f29b54b-6b2a-4a88-8580-52bf363a63f0' ,http://choosewise.nwhu.on.ca/Inspection/Details/2f29b54b-6b2a-4a88-8580-52bf363a63f0,http://choosewise.nwhu.on.ca/Facility/Details/cf040e8a-4d92-475c-9787-9f72e737eeb8
24-Jan-2023,Required,0,0,,location.href = '/Inspection/Details/9a0c7928-4810-438a-bc2c-f110594da874' ,http://choosewise.nwhu.on.ca/Inspection/Details/9a0c7928-4810-438a-bc2c-f110594da874,http://choosewise.nwhu.on.ca/Facility/Details/cf040e8a-4d92-475c-9787-9f72e737eeb8
18-May-2022,Required,0,0,,location.href = '/Inspection/Details/3c9c88e1-4b30-47ff-99eb-c3982c8e9a02' ,http://choosewise.nwhu.on.ca/Inspection/Details/3c9c88e1-4b30-47ff-99eb-c3982c8e9a02,http://choosewise.nwhu.on.ca/Facility/Details/cf040e8a-4d92-475c-9787-9f72e737eeb8
19-Mar-2024,Required,0,2,,location.href = '/Inspection/Details/b69d0736-7b08-4528-9bb5-6fc3929d9a9b' ,http://choosewise.nwhu.on.ca/Inspection/Details/b69d0736-7b08-4528-9bb5-6fc3929d9a9b,http://choosewise.nwhu.on.ca/Facility/Details/f795183e-6f31-4631-b60f-ed02afbb68e7
19-Dec-2023,Required,0,0,,location.href = '/Inspection/Details/a1ba6b93-ec24-4054-8ebb-a457eafd28fc' ,http://choosewise.nwhu.on.ca/Inspection/Details/a1ba6b93-ec24-4054-8ebb-a457eafd28fc,http://choosewise.nwhu.on.ca/Facility/Details/f795183e-6f31-4631-b60f-ed02afbb68e7
28-Sep-2023,Required,0,0,,location.href = '/Inspection/Details/7d712e58-b224-4d12-9e55-2fd8d080f1c4' ,http://choosewise.nwhu.on.ca/Inspection/Details/7d712e58-b224-4d12-9e55-2fd8d080f1c4,http://choosewise.nwhu.on.ca/Facility/Details/f795183e-6f31-4631-b60f-ed02afbb68e7
23-Jun-2023,Required,0,0,,location.href = '/Inspection/Details/822b5a11-fa69-4e59-816d-a023899a5fa1' ,http://choosewise.nwhu.on.ca/Inspection/Details/822b5a11-fa69-4e59-816d-a023899a5fa1,http://choosewise.nwhu.on.ca/Facility/Details/f795183e-6f31-4631-b60f-ed02afbb68e7
28-Mar-2023,Required,0,0,,location.href = '/Inspection/Details/af6750ca-632a-45f4-9e85-7ee321892c92' ,http://choosewise.nwhu.on.ca/Inspection/Details/af6750ca-632a-45f4-9e85-7ee321892c92,http://choosewise.nwhu.on.ca/Facility/Details/f795183e-6f31-4631-b60f-ed02afbb68e7
28-Sep-2022,Required,0,0,,location.href = '/Inspection/Details/647d780f-be04-448f-9322-58eb8b14095c' ,http://choosewise.nwhu.on.ca/Inspection/Details/647d780f-be04-448f-9322-58eb8b14095c,http://choosewise.nwhu.on.ca/Facility/Details/f795183e-6f31-4631-b60f-ed02afbb68e7
16-Aug-2021,Required,0,0,,location.href = '/Inspection/Details/55580f3a-3c6f-4917-a344-c0447d3ad529' ,http://choosewise.nwhu.on.ca/Inspection/Details/55580f3a-3c6f-4917-a344-c0447d3ad529,http://choosewise.nwhu.on.ca/Facility/Details/f795183e-6f31-4631-b60f-ed02afbb68e7
12-Feb-2021,Required,0,0,,location.href = '/Inspection/Details/94f7c2a8-4a9b-45e8-8f38-4006af294976' ,http://choosewise.nwhu.on.ca/Inspection/Details/94f7c2a8-4a9b-45e8-8f38-4006af294976,http://choosewise.nwhu.on.ca/Facility/Details/f795183e-6f31-4631-b60f-ed02afbb68e7
19-Mar-2024,Required,0,1,,location.href = '/Inspection/Details/0b38c3b3-2f1a-4820-80bb-d1cf86588e58' ,http://choosewise.nwhu.on.ca/Inspection/Details/0b38c3b3-2f1a-4820-80bb-d1cf86588e58,http://choosewise.nwhu.on.ca/Facility/Details/a03c842e-2dc0-449c-adaf-a8e459d4a326
19-Dec-2023,Required,0,0,,location.href = '/Inspection/Details/f57820c5-8d70-45bd-85a3-f2b37b3ac24e' ,http://choosewise.nwhu.on.ca/Inspection/Details/f57820c5-8d70-45bd-85a3-f2b37b3ac24e,http://choosewise.nwhu.on.ca/Facility/Details/a03c842e-2dc0-449c-adaf-a8e459d4a326
28-Sep-2023,Required,0,0,,location.href = '/Inspection/Details/7eed44d8-4c9c-4ac4-b1a3-0dd8bc80be09' ,http://choosewise.nwhu.on.ca/Inspection/Details/7eed44d8-4c9c-4ac4-b1a3-0dd8bc80be09,http://choosewise.nwhu.on.ca/Facility/Details/a03c842e-2dc0-449c-adaf-a8e459d4a326
23-Jun-2023,Required,0,1,,location.href = '/Inspection/Details/257eea43-a4b6-44c1-97f7-df7fbe5eb732' ,http://choosewise.nwhu.on.ca/Inspection/Details/257eea43-a4b6-44c1-97f7-df7fbe5eb732,http://choosewise.nwhu.on.ca/Facility/Details/a03c842e-2dc0-449c-adaf-a8e459d4a326
28-Mar-2023,Required,0,0,,location.href = '/Inspection/Details/eb4a171f-f31e-4512-8924-f5c2a139c96c' ,http://choosewise.nwhu.on.ca/Inspection/Details/eb4a171f-f31e-4512-8924-f5c2a139c96c,http://choosewise.nwhu.on.ca/Facility/Details/a03c842e-2dc0-449c-adaf-a8e459d4a326
28-Sep-2022,Required,0,0,,location.href = '/Inspection/Details/1b0d168f-fbd5-42ea-b597-3043e82a719b' ,http://choosewise.nwhu.on.ca/Inspection/Details/1b0d168f-fbd5-42ea-b597-3043e82a719b,http://choosewise.nwhu.on.ca/Facility/Details/a03c842e-2dc0-449c-adaf-a8e459d4a326
16-Aug-2021,Required,0,0,,location.href = '/Inspection/Details/6c6d8046-8e2e-43bf-8c0a-613ff8f5968d' ,http://choosewise.nwhu.on.ca/Inspection/Details/6c6d8046-8e2e-43bf-8c0a-613ff8f5968d,http://choosewise.nwhu.on.ca/Facility/Details/a03c842e-2dc0-449c-adaf-a8e459d4a326
12-Feb-2021,Required,0,0,,location.href = '/Inspection/Details/f4a4ba57-1f14-4bfc-90b0-81587b7f153c' ,http://choosewise.nwhu.on.ca/Inspection/Details/f4a4ba57-1f14-4bfc-90b0-81587b7f153c,http://choosewise.nwhu.on.ca/Facility/Details/a03c842e-2dc0-449c-adaf-a8e459d4a326
13-Jul-2022,Required,0,0,,location.href = '/Inspection/Details/f3613743-2071-4316-b329-b68556c2a241' ,http://choosewise.nwhu.on.ca/Inspection/Details/f3613743-2071-4316-b329-b68556c2a241,http://choosewise.nwhu.on.ca/Facility/Details/b5f53624-13d5-4df4-aa7b-2b799f9a26fc
24-Aug-2023,Required,0,1,,location.href = '/Inspection/Details/804661ec-92af-4d10-b657-a1e9255ede51' ,http://choosewise.nwhu.on.ca/Inspection/Details/804661ec-92af-4d10-b657-a1e9255ede51,http://choosewise.nwhu.on.ca/Facility/Details/8c2d27a4-78ff-4365-b2f7-95663c3c1bd4
27-Jun-2023,Required,0,0,,location.href = '/Inspection/Details/c37b31f8-6ed6-427f-92b6-501762ca010e' ,http://choosewise.nwhu.on.ca/Inspection/Details/c37b31f8-6ed6-427f-92b6-501762ca010e,http://choosewise.nwhu.on.ca/Facility/Details/8c2d27a4-78ff-4365-b2f7-95663c3c1bd4
30-Mar-2023,Required,0,1,,location.href = '/Inspection/Details/d4af0598-9552-4cd2-8eb6-2a00461e7dfc' ,http://choosewise.nwhu.on.ca/Inspection/Details/d4af0598-9552-4cd2-8eb6-2a00461e7dfc,http://choosewise.nwhu.on.ca/Facility/Details/8c2d27a4-78ff-4365-b2f7-95663c3c1bd4
18-Feb-2020,Required,0,0,,location.href = '/Inspection/Details/e36c2324-4ba9-4b3c-8d14-4b6a9450ac27' ,http://choosewise.nwhu.on.ca/Inspection/Details/e36c2324-4ba9-4b3c-8d14-4b6a9450ac27,http://choosewise.nwhu.on.ca/Facility/Details/8c2d27a4-78ff-4365-b2f7-95663c3c1bd4
28-Mar-2024,Required,1,0,,location.href = '/Inspection/Details/ae8f9214-46f1-4f1c-9c13-4b64372c1697' ,http://choosewise.nwhu.on.ca/Inspection/Details/ae8f9214-46f1-4f1c-9c13-4b64372c1697,http://choosewise.nwhu.on.ca/Facility/Details/4282ee03-26ce-44e3-ab03-740196985e51
08-Dec-2023,Required,0,0,,location.href = '/Inspection/Details/cae7695d-4a2e-4640-ada5-d7ee9454df10' ,http://choosewise.nwhu.on.ca/Inspection/Details/cae7695d-4a2e-4640-ada5-d7ee9454df10,http://choosewise.nwhu.on.ca/Facility/Details/4282ee03-26ce-44e3-ab03-740196985e51
28-Sep-2023,Required,1,0,,location.href = '/Inspection/Details/ef8a4835-43b1-4389-9db9-be7575ddb0ad' ,http://choosewise.nwhu.on.ca/Inspection/Details/ef8a4835-43b1-4389-9db9-be7575ddb0ad,http://choosewise.nwhu.on.ca/Facility/Details/4282ee03-26ce-44e3-ab03-740196985e51
27-Jun-2023,Required,0,2,,location.href = '/Inspection/Details/6f73794b-1aff-44e1-bec2-db07f0054639' ,http://choosewise.nwhu.on.ca/Inspection/Details/6f73794b-1aff-44e1-bec2-db07f0054639,http://choosewise.nwhu.on.ca/Facility/Details/4282ee03-26ce-44e3-ab03-740196985e51
29-Mar-2023,Required,0,1,,location.href = '/Inspection/Details/9d7e229b-7e4d-4593-896d-78c97784caf8' ,http://choosewise.nwhu.on.ca/Inspection/Details/9d7e229b-7e4d-4593-896d-78c97784caf8,http://choosewise.nwhu.on.ca/Facility/Details/4282ee03-26ce-44e3-ab03-740196985e51
25-Feb-2020,Required,0,0,,location.href = '/Inspection/Details/12a4f22b-296e-4519-93d9-24b5339eb7e9' ,http://choosewise.nwhu.on.ca/Inspection/Details/12a4f22b-296e-4519-93d9-24b5339eb7e9,http://choosewise.nwhu.on.ca/Facility/Details/4282ee03-26ce-44e3-ab03-740196985e51
28-Mar-2024,Required,1,0,,location.href = '/Inspection/Details/8e63bb31-0a10-422e-9137-3ef3f4cd05c0' ,http://choosewise.nwhu.on.ca/Inspection/Details/8e63bb31-0a10-422e-9137-3ef3f4cd05c0,http://choosewise.nwhu.on.ca/Facility/Details/48c2951c-18a2-4d18-bf38-8cc4096f4488
08-Dec-2023,Required,0,1,,location.href = '/Inspection/Details/18b8fa3a-cc10-4f55-be8f-944b467412af' ,http://choosewise.nwhu.on.ca/Inspection/Details/18b8fa3a-cc10-4f55-be8f-944b467412af,http://choosewise.nwhu.on.ca/Facility/Details/48c2951c-18a2-4d18-bf38-8cc4096f4488
28-Sep-2023,Required,1,0,,location.href = '/Inspection/Details/ae23439c-c558-45cf-951e-78aa7774d234' ,http://choosewise.nwhu.on.ca/Inspection/Details/ae23439c-c558-45cf-951e-78aa7774d234,http://choosewise.nwhu.on.ca/Facility/Details/48c2951c-18a2-4d18-bf38-8cc4096f4488
27-Jun-2023,Required,1,2,,location.href = '/Inspection/Details/8caf8d37-1f26-4819-92b8-7c9640c86b82' ,http://choosewise.nwhu.on.ca/Inspection/Details/8caf8d37-1f26-4819-92b8-7c9640c86b82,http://choosewise.nwhu.on.ca/Facility/Details/48c2951c-18a2-4d18-bf38-8cc4096f4488
29-Mar-2023,Required,1,3,,location.href = '/Inspection/Details/e448740b-2878-45c0-8b57-88da5f4d815b' ,http://choosewise.nwhu.on.ca/Inspection/Details/e448740b-2878-45c0-8b57-88da5f4d815b,http://choosewise.nwhu.on.ca/Facility/Details/48c2951c-18a2-4d18-bf38-8cc4096f4488
25-Feb-2020,Required,0,0,,location.href = '/Inspection/Details/d43281fe-c7f5-4ea5-8d45-19b66f40781a' ,http://choosewise.nwhu.on.ca/Inspection/Details/d43281fe-c7f5-4ea5-8d45-19b66f40781a,http://choosewise.nwhu.on.ca/Facility/Details/48c2951c-18a2-4d18-bf38-8cc4096f4488
03-Apr-2024,Follow-up,1,1,,location.href = '/Inspection/Details/466249e0-a83c-4d16-817a-430cb18f1fd0' ,http://choosewise.nwhu.on.ca/Inspection/Details/466249e0-a83c-4d16-817a-430cb18f1fd0,http://choosewise.nwhu.on.ca/Facility/Details/2092f71b-81c7-42e2-b410-d1e7dbc79012
28-Mar-2024,Required,2,4,,location.href = '/Inspection/Details/7a047dbb-8ab3-4455-9b56-599fb76badf1' ,http://choosewise.nwhu.on.ca/Inspection/Details/7a047dbb-8ab3-4455-9b56-599fb76badf1,http://choosewise.nwhu.on.ca/Facility/Details/2092f71b-81c7-42e2-b410-d1e7dbc79012
20-Dec-2023,Follow-up,2,0,,location.href = '/Inspection/Details/a9fb0b94-128d-4eac-8035-aa23fa6b9afc' ,http://choosewise.nwhu.on.ca/Inspection/Details/a9fb0b94-128d-4eac-8035-aa23fa6b9afc,http://choosewise.nwhu.on.ca/Facility/Details/2092f71b-81c7-42e2-b410-d1e7dbc79012
06-Dec-2023,Required,2,1,,location.href = '/Inspection/Details/0c5cc81b-b35e-4f2c-a531-6a6c1acf62a5' ,http://choosewise.nwhu.on.ca/Inspection/Details/0c5cc81b-b35e-4f2c-a531-6a6c1acf62a5,http://choosewise.nwhu.on.ca/Facility/Details/2092f71b-81c7-42e2-b410-d1e7dbc79012
19-Feb-2020,Required,1,0,,location.href = '/Inspection/Details/eb86a80a-c7a5-40a3-b7bd-019ce2f6ee7a' ,http://choosewise.nwhu.on.ca/Inspection/Details/eb86a80a-c7a5-40a3-b7bd-019ce2f6ee7a,http://choosewise.nwhu.on.ca/Facility/Details/af8d996a-7801-4a48-9feb-6543f6125993
24-Jan-2020,Required,0,0,,location.href = '/Inspection/Details/6d9aa02f-68d0-4727-8194-9838506f295d' ,http://choosewise.nwhu.on.ca/Inspection/Details/6d9aa02f-68d0-4727-8194-9838506f295d,http://choosewise.nwhu.on.ca/Facility/Details/97e8a5bd-c39f-4874-9a19-f7cbc6c3a37d
17-Oct-2023,Required,0,0,,location.href = '/Inspection/Details/51768afd-ea63-4504-b879-812c16cd5b39' ,http://choosewise.nwhu.on.ca/Inspection/Details/51768afd-ea63-4504-b879-812c16cd5b39,http://choosewise.nwhu.on.ca/Facility/Details/0f4bb2f9-9902-478e-a9c7-a21914b0f9f9
28-Jul-2020,Required,0,0,,location.href = '/Inspection/Details/12ccf4a7-07bf-4cec-8c65-6f91c1313f99' ,http://choosewise.nwhu.on.ca/Inspection/Details/12ccf4a7-07bf-4cec-8c65-6f91c1313f99,http://choosewise.nwhu.on.ca/Facility/Details/ceb66b5d-ffe3-42bd-bd7d-9ec30e49c39e
16-Jun-2023,Required,0,0,,location.href = '/Inspection/Details/5218291f-312d-4655-9016-23030c70657f' ,http://choosewise.nwhu.on.ca/Inspection/Details/5218291f-312d-4655-9016-23030c70657f,http://choosewise.nwhu.on.ca/Facility/Details/69fde645-963c-4fc1-84b7-a67e7ceff023
13-Jul-2020,Required,0,0,,location.href = '/Inspection/Details/e5a9e717-8786-4c2e-b120-6b9b728c745f' ,http://choosewise.nwhu.on.ca/Inspection/Details/e5a9e717-8786-4c2e-b120-6b9b728c745f,http://choosewise.nwhu.on.ca/Facility/Details/69fde645-963c-4fc1-84b7-a67e7ceff023
24-Apr-2024,Required,0,0,,location.href = '/Inspection/Details/2edb1656-a3f5-4bc7-85ce-39f6447a8fb3' ,http://choosewise.nwhu.on.ca/Inspection/Details/2edb1656-a3f5-4bc7-85ce-39f6447a8fb3,http://choosewise.nwhu.on.ca/Facility/Details/7b67bf8a-0002-4869-a73d-837cc27dc01c
05-Mar-2020,Required,0,0,,location.href = '/Inspection/Details/b112f183-59b6-4fc6-bc95-d3feb3bf5a07' ,http://choosewise.nwhu.on.ca/Inspection/Details/b112f183-59b6-4fc6-bc95-d3feb3bf5a07,http://choosewise.nwhu.on.ca/Facility/Details/e5ec4d9d-c51d-48d0-9cea-d21abda783cb
03-Dec-2020,Required,0,0,,location.href = '/Inspection/Details/1cfa9815-8e0d-4cbd-a34b-15580fbd1115' ,http://choosewise.nwhu.on.ca/Inspection/Details/1cfa9815-8e0d-4cbd-a34b-15580fbd1115,http://choosewise.nwhu.on.ca/Facility/Details/9e36e6e1-aedb-418b-bf9a-35d324f81f7b
28-Jan-2021,Required,0,0,,location.href = '/Inspection/Details/57212d77-ec84-4a27-a97d-be96db557bf4' ,http://choosewise.nwhu.on.ca/Inspection/Details/57212d77-ec84-4a27-a97d-be96db557bf4,http://choosewise.nwhu.on.ca/Facility/Details/3b1aca41-b95c-4b48-9259-4f3ffe6cbebb
22-Nov-2023,Follow-up,0,0,,location.href = '/Inspection/Details/ab04e54d-112e-400c-885a-cec8b495509d' ,http://choosewise.nwhu.on.ca/Inspection/Details/ab04e54d-112e-400c-885a-cec8b495509d,http://choosewise.nwhu.on.ca/Facility/Details/61a1d8b6-8448-49aa-9225-32c283db9258
01-Nov-2023,Required,1,2,,location.href = '/Inspection/Details/6f6131ba-e2f1-464a-abf2-232ab27fdc79' ,http://choosewise.nwhu.on.ca/Inspection/Details/6f6131ba-e2f1-464a-abf2-232ab27fdc79,http://choosewise.nwhu.on.ca/Facility/Details/61a1d8b6-8448-49aa-9225-32c283db9258
15-Jan-2020,Required,0,1,,location.href = '/Inspection/Details/02cb02ee-f455-4fc1-b045-cd68b19d0f88' ,http://choosewise.nwhu.on.ca/Inspection/Details/02cb02ee-f455-4fc1-b045-cd68b19d0f88,http://choosewise.nwhu.on.ca/Facility/Details/61a1d8b6-8448-49aa-9225-32c283db9258
24-Apr-2024,Required,0,0,,location.href = '/Inspection/Details/55511795-5715-4edc-b6ac-c10f0c85e755' ,http://choosewise.nwhu.on.ca/Inspection/Details/55511795-5715-4edc-b6ac-c10f0c85e755,http://choosewise.nwhu.on.ca/Facility/Details/f84a0d75-4eaf-4212-91a8-77201ebc1432
21-Nov-2023,Required,0,3,,location.href = '/Inspection/Details/5ea1e64c-ad8f-4f77-b71c-94b7c7ba7819' ,http://choosewise.nwhu.on.ca/Inspection/Details/5ea1e64c-ad8f-4f77-b71c-94b7c7ba7819,http://choosewise.nwhu.on.ca/Facility/Details/f84a0d75-4eaf-4212-91a8-77201ebc1432
03-May-2023,Required,0,4,,location.href = '/Inspection/Details/bf35deeb-638f-4286-b7f3-504ff85b8f4b' ,http://choosewise.nwhu.on.ca/Inspection/Details/bf35deeb-638f-4286-b7f3-504ff85b8f4b,http://choosewise.nwhu.on.ca/Facility/Details/f84a0d75-4eaf-4212-91a8-77201ebc1432
25-Jul-2023,Required,0,1,,location.href = '/Inspection/Details/dfb65b33-126d-4eb7-a75c-9a8b88bbf76f' ,http://choosewise.nwhu.on.ca/Inspection/Details/dfb65b33-126d-4eb7-a75c-9a8b88bbf76f,http://choosewise.nwhu.on.ca/Facility/Details/060327a0-cba0-4c7b-905b-d9b2f5d98d93
13-Jul-2020,Required,0,0,,location.href = '/Inspection/Details/6edfdfe4-df7c-47c6-b507-620064af0a63' ,http://choosewise.nwhu.on.ca/Inspection/Details/6edfdfe4-df7c-47c6-b507-620064af0a63,http://choosewise.nwhu.on.ca/Facility/Details/060327a0-cba0-4c7b-905b-d9b2f5d98d93
09-Jul-2020,Required,0,0,,location.href = '/Inspection/Details/e337f0bd-29d9-4dcf-a925-dcf68c3cc631' ,http://choosewise.nwhu.on.ca/Inspection/Details/e337f0bd-29d9-4dcf-a925-dcf68c3cc631,http://choosewise.nwhu.on.ca/Facility/Details/03c9d151-1522-4ceb-9078-ca33e894e42d
29-Jul-2020,Required,0,0,,location.href = '/Inspection/Details/0f793d7a-cd42-4978-8db6-c59f62ccb6b2' ,http://choosewise.nwhu.on.ca/Inspection/Details/0f793d7a-cd42-4978-8db6-c59f62ccb6b2,http://choosewise.nwhu.on.ca/Facility/Details/0463af74-b554-4e2d-a16c-9cccb5091310
26-Jan-2023,Required,0,1,,location.href = '/Inspection/Details/715300b0-ef7a-4330-b406-0dd00f0f62dd' ,http://choosewise.nwhu.on.ca/Inspection/Details/715300b0-ef7a-4330-b406-0dd00f0f62dd,http://choosewise.nwhu.on.ca/Facility/Details/abd240ad-bf7f-48bc-8428-3e08ac1b73ec
08-May-2020,Required,0,0,,location.href = '/Inspection/Details/71789ee6-403b-4107-8dd7-5d58dc2e390d' ,http://choosewise.nwhu.on.ca/Inspection/Details/71789ee6-403b-4107-8dd7-5d58dc2e390d,http://choosewise.nwhu.on.ca/Facility/Details/60b63aa6-83ff-4175-b64a-513545e74897
15-Jul-2020,Required,0,0,,location.href = '/Inspection/Details/541d9985-e277-4583-88de-8055d3311655' ,http://choosewise.nwhu.on.ca/Inspection/Details/541d9985-e277-4583-88de-8055d3311655,http://choosewise.nwhu.on.ca/Facility/Details/2e28c3ea-2f61-4df7-9f81-6536f576df63
23-Mar-2023,Required,0,0,,location.href = '/Inspection/Details/61314d20-9784-4f19-9073-5230a5e830a4' ,http://choosewise.nwhu.on.ca/Inspection/Details/61314d20-9784-4f19-9073-5230a5e830a4,http://choosewise.nwhu.on.ca/Facility/Details/b4a139fb-e01b-4c03-bd6c-81cf94db0282
02-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/ef2414ca-4fa3-412a-9267-18c5431e03f1' ,http://choosewise.nwhu.on.ca/Inspection/Details/ef2414ca-4fa3-412a-9267-18c5431e03f1,http://choosewise.nwhu.on.ca/Facility/Details/aef5b00e-6250-494e-9946-fa81f851ccfd
13-Jul-2020,Required,0,0,,location.href = '/Inspection/Details/e94d2a72-8b06-4fc8-ba43-f5e9e7f5a63d' ,http://choosewise.nwhu.on.ca/Inspection/Details/e94d2a72-8b06-4fc8-ba43-f5e9e7f5a63d,http://choosewise.nwhu.on.ca/Facility/Details/aef5b00e-6250-494e-9946-fa81f851ccfd
25-Jul-2023,Required,0,0,,location.href = '/Inspection/Details/f4619a95-c23a-4418-9f99-9a4ded5904db' ,http://choosewise.nwhu.on.ca/Inspection/Details/f4619a95-c23a-4418-9f99-9a4ded5904db,http://choosewise.nwhu.on.ca/Facility/Details/7f94d943-a34d-4d07-a143-b48341ebfeff
16-Nov-2020,Required,0,0,,location.href = '/Inspection/Details/3ff5f0f5-c068-4f8f-84fb-bb15350395f2' ,http://choosewise.nwhu.on.ca/Inspection/Details/3ff5f0f5-c068-4f8f-84fb-bb15350395f2,http://choosewise.nwhu.on.ca/Facility/Details/7f94d943-a34d-4d07-a143-b48341ebfeff
24-Nov-2022,Required,0,0,,location.href = '/Inspection/Details/bf2c204f-2899-40af-a642-da0bfeb6d535' ,http://choosewise.nwhu.on.ca/Inspection/Details/bf2c204f-2899-40af-a642-da0bfeb6d535,http://choosewise.nwhu.on.ca/Facility/Details/688498b7-ca15-4bcc-86c1-d4df47135cfb
10-Jul-2020,Required,0,0,,location.href = '/Inspection/Details/73006099-3de1-4853-bcd5-179d1733a3fa' ,http://choosewise.nwhu.on.ca/Inspection/Details/73006099-3de1-4853-bcd5-179d1733a3fa,http://choosewise.nwhu.on.ca/Facility/Details/688498b7-ca15-4bcc-86c1-d4df47135cfb
17-Oct-2023,Required,1,0,,location.href = '/Inspection/Details/25c66b67-06f3-499f-82d5-98b5a38687eb' ,http://choosewise.nwhu.on.ca/Inspection/Details/25c66b67-06f3-499f-82d5-98b5a38687eb,http://choosewise.nwhu.on.ca/Facility/Details/39850484-16c5-45eb-a6af-ca76ffdde071
16-Feb-2021,Required,0,0,,location.href = '/Inspection/Details/9ab1d28e-8607-4a32-b18a-b06bc2c68418' ,http://choosewise.nwhu.on.ca/Inspection/Details/9ab1d28e-8607-4a32-b18a-b06bc2c68418,http://choosewise.nwhu.on.ca/Facility/Details/39850484-16c5-45eb-a6af-ca76ffdde071
21-Nov-2023,Required,0,0,,location.href = '/Inspection/Details/2b442311-7417-4994-ac2f-5a5957eb2f1b' ,http://choosewise.nwhu.on.ca/Inspection/Details/2b442311-7417-4994-ac2f-5a5957eb2f1b,http://choosewise.nwhu.on.ca/Facility/Details/e893e3a6-75ca-4c0f-a8cf-1b0613d534d2
24-Apr-2023,Required,0,0,,location.href = '/Inspection/Details/07ae5891-e739-495f-b98e-eea3add4b3d4' ,http://choosewise.nwhu.on.ca/Inspection/Details/07ae5891-e739-495f-b98e-eea3add4b3d4,http://choosewise.nwhu.on.ca/Facility/Details/1a04955e-b492-4258-bbf8-b1e8b7a078be
03-Aug-2023,Follow-up,0,0,,location.href = '/Inspection/Details/559f7895-ee0f-4fdf-a058-7bd549e1fc36' ,http://choosewise.nwhu.on.ca/Inspection/Details/559f7895-ee0f-4fdf-a058-7bd549e1fc36,http://choosewise.nwhu.on.ca/Facility/Details/5b1cd24d-feeb-4a2f-9d65-452dc21a4092
26-Jul-2023,Required,1,2,,location.href = '/Inspection/Details/34f3b26e-de11-485a-a12a-374326123cc7' ,http://choosewise.nwhu.on.ca/Inspection/Details/34f3b26e-de11-485a-a12a-374326123cc7,http://choosewise.nwhu.on.ca/Facility/Details/5b1cd24d-feeb-4a2f-9d65-452dc21a4092
29-Jul-2020,Required,0,0,,location.href = '/Inspection/Details/83f9af98-9573-4690-a97b-c0cf417740ee' ,http://choosewise.nwhu.on.ca/Inspection/Details/83f9af98-9573-4690-a97b-c0cf417740ee,http://choosewise.nwhu.on.ca/Facility/Details/5b1cd24d-feeb-4a2f-9d65-452dc21a4092
28-Mar-2023,Required,0,0,,location.href = '/Inspection/Details/b17e07b6-892d-477b-a050-f644ffe1f8d6' ,http://choosewise.nwhu.on.ca/Inspection/Details/b17e07b6-892d-477b-a050-f644ffe1f8d6,http://choosewise.nwhu.on.ca/Facility/Details/b184e429-03a0-498a-bcd9-de8ce5cea2f0
